商品名稱,選項,供應商,分類,商品貨號,商品條碼,商品原價,商品特價,實體店價格,會員價,銅級會員價,銀級會員價,金級會員價,批發商戶價,商品成本,預設倉庫,尖沙咀門市,網店倉庫【主庫存】,深水埗門市,HKTV 獨立庫存,庫存總量,總成本
"Lux Fetish 8.5"" 穿戴式震動仿真陽具",,,,LF1374,4890808233757,488.0,0.0,,0.0,0.0,0.0,0.0,0.0,170.0,5,0,0,1,0,6,1020.0
Lux Fetish 穿戴式震動仿真陽具 3件套裝,,,,LF1375,4890808233764,528.0,0.0,,0.0,0.0,0.0,0.0,0.0,185.6,5,0,0,0,0,5,928.0
Lux Fetish 束縛繩 3m 紅色,,,,LF5100-RED,4890808155691,88.0,0.0,,0.0,0.0,0.0,0.0,0.0,13.5,3,0,0,0,0,3,40.5
Lux Fetish 束縛繩 3m 黑色,,,,LF5100-BLK,4890808155684,98.0,0.0,,0.0,0.0,0.0,0.0,0.0,13.5,0,0,0,0,0,0,0.0
pjur x We-Vibe 專用清潔噴霧 100ml,,,,PW1774V100,827160111441,148.0,128.0,,125.0,0.0,0.0,0.0,0.0,55.1,19,0,0,1,0,20,1102.0
pjur x We-Vibe Lube 專用水性潤滑劑 100ml,,,,E25974,827160111434,142.0,128.0,,0.0,0.0,0.0,0.0,0.0,64.6,21,0,0,1,0,22,1421.1999999999998
Kheper Games DTF Emoji 情趣骰子,,,,E29718,825156110225,85.0,75.0,,72.0,0.0,0.0,0.0,0.0,29.5,6,0,0,0,0,6,177.0
Sensuva X On The Lips 熱感費洛蒙潤唇膏,味道: 草莓味,,,E24293,855559003527,179.0,0.0,,0.0,0.0,0.0,0.0,0.0,78.0,7,1,0,1,0,9,702.0
Sensuva X On The Lips 熱感費洛蒙潤唇膏,味道: 櫻桃味,,,E24295,855559003541,179.0,0.0,,0.0,0.0,0.0,0.0,0.0,78.0,8,0,0,1,0,9,702.0
Sensuva X On The Lips 熱感費洛蒙潤唇膏,味道: 氣泡糖味,,,E24294,855559003534,179.0,0.0,,0.0,0.0,0.0,0.0,0.0,78.0,6,0,0,0,0,6,468.0
Sensuva X On The Lips 熱感費洛蒙潤唇膏,味道: 原味,,,,855559003503,179.0,0.0,,0.0,0.0,0.0,0.0,0.0,78.0,3,0,0,0,0,3,234.0
Lora DiCarlo Onda 微型機器人G點震動棒,,,,SA06513,850012598060,1560.0,,,1529.0,1499.0,1399.0,1299.0,,819.0,1,0,0,0,0,1,819.0
Obsessive B113 Teddy 連身內衣 黑色 S/M/L,,,,E29921,5901688217962,256.0,0.0,,0.0,0.0,0.0,0.0,0.0,79.8,7,0,0,0,0,7,558.6
Obsessive Emperita 三件套裝 黑色 S/M,,,,E29772,5901688201350,427.0,0.0,,0.0,0.0,0.0,0.0,0.0,132.05,2,0,0,0,0,2,264.1
SSI Japan 家庭教師X催眠 JK 冰感水性潤滑劑 180ml,,,,L4207,4560344562207,158.0,0.0,,0.0,0.0,0.0,0.0,0.0,42.0,0,0,0,0,0,0,0.0
SSI Japan 催淫 絕對刺激敏感潤滑劑 標準型 180ml,,,,SSI-L055,4582137934459,128.0,108.0,,98.0,0.0,0.0,0.0,0.0,17.85,13,1,0,0,0,14,249.90000000000003
Naked Addiction 旋轉震動假陽具 肉色,尺寸: 7寸,,,88325/ dis,677613883254,688.0,0.0,,0.0,0.0,0.0,0.0,0.0,326.86,1,0,0,0,0,1,326.86
Naked Addiction 旋轉震動假陽具 肉色,尺寸: 8寸,,,88125 /dis,677613881250,698.0,0.0,,0.0,0.0,0.0,0.0,0.0,343.46,1,0,0,0,0,1,343.46
MyToys MyThumper 穿戴式G點按摩器 桃紅色,,,,MT-MI-006-hp,9504000162412,420.0,0.0,,0.0,0.0,0.0,0.0,0.0,155.61,5,1,0,0,0,6,933.6600000000001
SKYN Extra Lube 水潤持久 PI安全套 1片裝,,,,,68788281,16.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0.0
LOVENSE Osci 2 遠端智能遙控G點按摩棒,,,,WD0000730,728360599667,928.0,0.0,,0.0,0.0,0.0,0.0,0.0,428.0,15,1,0,0,0,16,6848.0
Fifty Shades of Grey Delicious Fullness 矽膠震動後庭塞 黑色,,,,E24232,5060057873137,298.0,0.0,,0.0,0.0,0.0,0.0,0.0,139.65,5,0,0,0,0,5,698.25
Fifty Shades of Grey The Pinch 可調校乳頭夾,,,,E24219,5060108819381,259.0,0.0,,0.0,0.0,0.0,0.0,0.0,74.1,5,1,0,0,0,6,444.6
ToysHeart 高黏版潤滑劑 300ml,,,,TH1788H01,4526374459207,118.0,108.0,,0.0,0.0,0.0,0.0,0.0,19.58,30,0,0,0,0,30,587.4
ToysHeart 低黏版潤滑劑 300ml,,,,TH1789H02,4526374459184,118.0,108.0,,0.0,0.0,0.0,0.0,0.0,19.58,28,0,0,0,0,28,548.24
The Cowgirl 高級版遙控性愛機器,,,,CG-001,4890808193242,12999.0,,,,,,,,5850.0,0,0,0,0,0,0,0.0
Baci 紅蝴蝶結網襪 黑色 均碼,,,,BLD1232,4890808122549,128.0,0.0,,0.0,0.0,0.0,0.0,0.0,34.8,5,0,0,0,0,5,174.0
男補Energie 秘魯黑鑽瑪卡膠囊 12粒 體驗裝【限時推出】,,,,EP0050120001,4895084329064,68.0,0.0,,66.0,0.0,0.0,0.0,0.0,12.0,22,1,0,0,0,23,276.0
ARCWAVE DryTech 飛機杯吸濕套裝 3袋裝,,,,WD0000044,4251460604437,96.0,0.0,,0.0,0.0,0.0,0.0,0.0,48.0,1,1,0,0,0,2,96.0
ARCWAVE DryTech 飛機杯吸濕棒連吸濕包,,,,AWKN1ATZ,4251460604451,96.0,0.0,,0.0,0.0,0.0,0.0,0.0,48.0,1,1,0,0,0,2,96.0
Relove 私密胺基酸清潔凝露 (30ml/120ml),尺寸: 30ml,,,WD0002453,52553768,110.0,108.0,,,,,,,39.5,11,1,0,0,0,12,474.0
Relove 私密胺基酸清潔凝露 (30ml/120ml),尺寸: 120ml,,,WD0001155,4712933170106,275.0,268.0,,,,,,,137.5,0,1,0,1,0,2,275.0
Bathmate Hydromax 7 肉棒增大泵,顏色: 藍色,,,HM-30-AB (EDC),5060140209607,1098.0,1068.0,,1048.0,0.0,0.0,0.0,0.0,478.76,4,0,0,0,0,4,1915.04
Bathmate Hydromax 7 肉棒增大泵,顏色: 透明,,,HM-30-CC (EDC),5060140209560,1098.0,1068.0,,1048.0,0.0,0.0,0.0,0.0,478.76,1,0,0,1,0,2,957.52
Svakom Phoenix Neo BDSM 限定禮品套裝,,,,WD0001792,6959633156926,888.0,868.0,,858.0,0.0,0.0,0.0,0.0,458.0,0,1,0,1,0,2,916.0
Lux Fetish 衣櫥手銬 黑色,,,,LF1324,4890808042786,280.0,0.0,,0.0,0.0,0.0,0.0,0.0,64.7,2,1,0,1,0,4,258.8
Lux Fetish 可調式棒銬連腳銬套裝,,,,LF1000,4890808233696,388.0,0.0,,0.0,0.0,0.0,0.0,0.0,187.0,3,1,0,0,0,4,748.0
Intimate Earth Elite 矽性按摩潤滑劑 120ml,,,,E26207,854397006431,218.0,0.0,,0.0,0.0,0.0,0.0,0.0,97.5,2,0,0,0,0,2,195.0
Erocome Aquarius 水瓶座 全自動後庭灌洗器,,,,,6970308350258,399.0,0.0,,0.0,0.0,0.0,0.0,0.0,194.61,1,1,0,1,1,4,778.44
Satisfyer Double Fun 智能APP 遙控情侶共震器,顏色: 紫色,,,E31633,4061504002460,488.0,428.0,,425.0,0.0,0.0,0.0,0.0,213.8,6,1,0,0,0,7,1496.6
Satisfyer Double Fun 智能APP 遙控情侶共震器,顏色: 黑色,,,E31631,4061504001692,488.0,428.0,,425.0,0.0,0.0,0.0,0.0,213.8,4,0,0,1,1,6,1282.8000000000002
Satisfyer Little Secret App+遙控 穿戴式內褲震動器,,,,,4061504003344,428.0,0.0,,0.0,0.0,0.0,0.0,0.0,226.64,-4,0,0,0,3,-1,-226.64
Obsessive Firella 3件套裝 黑色 S/M,,,,E31354,5901688228104,436.0,0.0,,0.0,0.0,0.0,0.0,0.0,122.26,2,0,0,0,0,2,244.52
intt 深喉口交噴霧 薄荷味 12ml,,,,DT0001,5600781416110,128.0,0.0,,0.0,0.0,0.0,0.0,0.0,51.3,12,1,0,1,0,14,718.2
pjur analyse me! Relaxing 輕鬆肛交 矽性潤滑液,容量: 30ml,,,PJ1790M30,827160104634,76.0,0.0,,,,,,,33.63,6,1,0,1,0,8,269.04
pjur analyse me! Relaxing 輕鬆肛交 矽性潤滑液,容量: 100ml,,,PJ1790M100,827160104344,175.0,0.0,,,,,,,68.11,2,1,0,1,0,4,272.44
pjur analyse me! Relaxing 輕鬆肛交 矽性潤滑液,容量: 250ml,,,PJ1790M250,827160107000,388.0,0.0,,,,,,,158.92,5,0,0,0,0,5,794.5999999999999
ITOH 天狗 東革阿里補腎膠囊 120粒 (一盒),,,,OH1791P120,4987645492185,399.0,0.0,,0.0,0.0,0.0,0.0,0.0,199.0,1,2,0,0,0,3,597.0
TENGA Spinner 06 衝擊磚 柔軟版,,,,TA1792S06,4570030974658,298.0,198.0,,0.0,0.0,0.0,0.0,0.0,107.0,1,1,0,1,1,4,428.0
TENGA Spinner 05 連環珠 柔軟版,,,,TA1793S05,4570030974641,298.0,198.0,,0.0,0.0,0.0,0.0,0.0,103.6,8,1,0,1,2,12,1243.1999999999998
TENGA Spinner 04 迴旋梯 柔軟版,,,,TA1794S04,4570030974634,298.0,198.0,,0.0,0.0,0.0,0.0,0.0,107.0,5,1,0,1,1,8,856.0
SN-021 連體開檔褲,,,,,29587358,69.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,6,0,0,0,2,8,80.0
PxPxP HIKARI－SM 夜光皮鞭 螢光綠,,,,A3964,4582593588173,238.0,0.0,,0.0,0.0,0.0,0.0,0.0,128.19,2,0,0,0,0,2,256.38
PxPxP HIKARI－SM 夜光皮革腳銬 螢光綠,,,,A3962,4582593588166,258.0,0.0,,0.0,0.0,0.0,0.0,0.0,150.69,2,0,0,0,0,2,301.38
PxPxP HIKARI－SM 夜光皮革手銬 螢光綠,,,,UPPP-211,4582593588159,248.0,0.0,,0.0,0.0,0.0,0.0,0.0,139.38,5,0,0,1,0,6,836.28
PxPxP HIKARI－SM 夜光皮革手銬 螢光粉,,,,UPPP-206,4582593587879,248.0,0.0,,0.0,0.0,0.0,0.0,0.0,139.38,1,0,0,1,0,2,278.76
PxPxP HIKARI－SM 夜光皮革口枷 螢光綠,,,,A3958,4582593588142,238.0,0.0,,0.0,0.0,0.0,0.0,0.0,128.17,3,0,0,0,0,3,384.51
PxPxP HIKARI－SM 夜光皮革口枷 螢光粉,,,,A3957,4582593587862,238.0,0.0,,0.0,0.0,0.0,0.0,0.0,128.17,3,0,0,1,0,4,512.68
PxPxP HIKARI－SM 夜光皮革眼罩 螢光粉,,,,UPPP-204,4582593587855,218.0,0.0,,0.0,0.0,0.0,0.0,0.0,111.87,3,0,0,0,0,3,335.61
EXE Japanese Real Hole 羽咲美晴 (羽咲みはる)  女優名器飛機杯,,,,UGAN-107,4573423119339,180.0,138.0,,0.0,0.0,0.0,0.0,0.0,53.27,0,0,0,0,0,0,0.0
EXE Japanese Real Hole Julia 女優名器飛機杯,,,,UGAN-084,4580279018631,150.0,140.0,,138.0,0.0,0.0,0.0,0.0,53.27,0,0,0,0,0,0,0.0
Sensuva 矽性潤滑霜 60ml,,,,SENSUVA- VL185,855559003602,150.0,0.0,,0.0,0.0,0.0,0.0,0.0,91.5,4,0,0,0,0,4,366.0
Sensuva 可食用刺激凝膠 咖啡蛋糕味 29ml,,,,SENSUVA- VL194,855559003947,289.0,0.0,,0.0,0.0,0.0,0.0,0.0,80.0,8,0,0,0,0,8,640.0
Sensuva 可食用刺激凝膠 冰感 29ml,,,,SENSUVA- VL194,855559003923,289.0,0.0,,0.0,0.0,0.0,0.0,0.0,80.0,11,1,0,0,0,12,960.0
B-Vibe Snug Plug 3 後庭塞,顏色: 藍綠色 Teal,,,BV-009 TL,4890808196755,498.0,0.0,,0.0,0.0,0.0,0.0,0.0,125.0,2,1,0,0,0,3,375.0
B-Vibe Snug Plug 3 後庭塞,顏色: 黑色 Black,,,BV-009 BLK,4890808196762,498.0,0.0,,0.0,0.0,0.0,0.0,0.0,125.0,1,0,0,0,0,1,125.0
B-Vibe Rimming Petite 無線搖控震動轉珠肛塞,顏色: 黑色,,,BV-006 BLK,4890808181454,1328.0,0.0,,1288.0,0.0,0.0,0.0,0.0,480.0,4,0,0,0,0,4,1920.0
B-Vibe Rimming Petite 無線搖控震動轉珠肛塞,顏色: 湖水藍色,,,BV-006 TL,4890808196786,1328.0,0.0,,1288.0,0.0,0.0,0.0,0.0,480.0,3,0,0,0,0,3,1440.0
B-Vibe 潤滑劑塗抹器 3件裝,,,,BV-023,4890808227688,198.0,108.0,,0.0,0.0,0.0,0.0,0.0,55.5,4,1,0,0,0,5,277.5
B-Vibe UV 紫外線玩具消毒袋,,,,BV-017,4890808223185,688.0,468.0,,0.0,0.0,0.0,0.0,0.0,220.0,0,0,0,0,0,0,0.0
Obsessive Letica 2件套裝 黑色,尺寸: S/M,,,E30883,5901688223857,468.0,0.0,,0.0,0.0,0.0,0.0,0.0,150.88,1,0,0,0,0,1,150.88
Obsessive Letica 2件套裝 黑色,尺寸: L/XL,,,E30884,5901688223864,468.0,0.0,,0.0,0.0,0.0,0.0,0.0,150.88,1,0,0,0,0,1,150.88
S&M Essentials 吸盤式手扣,,,,SMES-132,4890808184394,228.0,138.0,,0.0,0.0,0.0,0.0,0.0,45.0,0,1,0,0,0,1,45.0
S&M Essentials 性愛韆鞦,,,,SMES-137,4890808184448,318.0,188.0,,0.0,0.0,0.0,0.0,0.0,92.7,0,0,0,0,0,0,0.0
"S&M Essentials 36"" 鞭子",,,,SMES-204,4890808184509,298.0,128.0,,0.0,0.0,0.0,0.0,0.0,42.5,0,0,0,0,0,0,0.0
S&M Essentials 3件可調頸帶及手腕套裝,,,,SMES-131,4890808184387,298.0,199.0,,0.0,0.0,0.0,0.0,0.0,65.0,5,0,0,0,0,5,325.0
Le Wand Swerve 雙頭不鏽鋼G點及拉珠按摩棒,,,,LW-024,4890808234082,988.0,0.0,,0.0,0.0,0.0,0.0,0.0,285.0,1,0,0,0,0,1,285.0
A-One Medy No.5 簡易橡膠灌腸泵 130ml,,,,TOY-9909195,4582236099448,68.0,65.0,0.0,0.0,,,0.0,39.0,18.0,4,1,0,1,0,6,108.0
SN-002 透視吊帶綁繩少女裝 白色,,,,,77877110,248.0,0.0,,0.0,0.0,0.0,0.0,0.0,94.8,2,0,0,0,1,3,284.4
Le Wand Arch 雙頭G點不鏽鋼按摩棒,,,,LW-023,4890808234075,1288.0,0.0,,0.0,0.0,0.0,0.0,0.0,315.0,1,0,0,0,0,1,315.0
Rends DELUXE 針筒式肛門清潔器 100ml,,,,RD1817D01,4562271744534,178.0,0.0,,0.0,0.0,0.0,0.0,0.0,38.0,2,0,0,0,0,2,76.0
Le Wand Bow 雙頭不鏽鋼G點按摩棒,,,,LW-022,4890808234068,988.0,,,,,,,,285.0,1,0,0,0,0,1,285.0
Svakom Alice 智能雙頭防水震動棒,顏色: 紫色,,,WD0001766,6959633100271,550.0,528.0,,0.0,0.0,0.0,0.0,0.0,268.0,3,1,0,0,1,5,1340.0
Svakom Alice 智能雙頭防水震動棒,顏色: 粉紅色,,,WD0001765,6959633100264,550.0,528.0,,0.0,0.0,0.0,0.0,0.0,268.0,4,2,0,0,1,7,1876.0
EXE 禁斷の陪睡人妻 石原莉奈 飛機杯,,,,EXEX-101,4580279016859,260.0,0.0,,255.0,0.0,0.0,0.0,0.0,66.89,0,1,0,0,0,1,66.89
KMP PREMIUM HOLE DX 松本一香 女優名器飛機杯,,,,TOY-9001151,4582588267366,248.0,228.0,,198.0,0.0,0.0,0.0,0.0,61.15,3,0,0,0,0,3,183.45
EXE 狂亂淫靡 橋本有菜(橋本ありな) 神BODY 女優名器飛機杯,,,,UGAN-170,4573423125798,346.0,0.0,,338.0,0.0,0.0,0.0,0.0,115.62,5,1,0,0,0,6,693.72
Svakom Sam Neo 智能互動吸啜震動 飛機杯,,,,WD0001799,6959633127964,898.0,0.0,,848.0,0.0,0.0,0.0,0.0,398.0,6,1,0,1,1,9,3582.0
Erocome Antlia 唧筒座 仿口愛夾縮吸啜電動飛機杯 黑色,,,,,6970308350630,788.0,0.0,,768.0,0.0,0.0,0.0,0.0,385.71,0,1,0,0,0,1,385.71
Maccos 赤裸浴衣 飛機杯,,,,M8738,4589431650375,328.0,0.0,,298.0,0.0,0.0,0.0,0.0,157.41,9,0,0,1,0,10,1574.1
岡本 0.03 (日本版) 柔滑 乳膠安全套 10片裝,,,,,4547691689597,168.0,108.0,,0.0,0.0,0.0,0.0,0.0,52.0,3,2,0,2,2,9,468.0
Le Wand Petite All That Glimmers 充電式按摩震動棒閃亮特別版 銀白色,,,,LW-028 WHT,4890808240281,1288.0,0.0,,0.0,0.0,0.0,0.0,0.0,455.0,3,0,0,0,0,3,1365.0
Le Wand Petite All That Glimmers 充電式按摩震動棒閃亮特別版 粉紅色,,,,LW-028 PNK,4890808240298,1288.0,0.0,,0.0,0.0,0.0,0.0,0.0,455.0,0,1,0,0,0,1,455.0
B-Vibe 後庭按摩及訓練 7件套裝,顏色: 黑色 Black,,,BV-012 BLK,4890808237410,1188.0,0.0,,0.0,0.0,0.0,0.0,0.0,550.0,0,0,0,0,0,0,0.0
B-Vibe 後庭按摩及訓練 7件套裝,顏色: 藍色 Blue,,,BV-012,4890808210734,1188.0,0.0,,0.0,0.0,0.0,0.0,0.0,550.0,0,0,0,0,0,0,0.0
JEX ZONE Premium 乳膠安全套 5片裝,,,,L4820,4973210030753,98.0,0.0,,0.0,0.0,0.0,0.0,0.0,77.99,4,1,0,2,0,7,545.93
B-Vibe 後庭按摩及訓練 10件套裝,,,,BV-025,4890808229903,1288.0,0.0,,,,,,,605.0,1,0,0,0,0,1,605.0
Le Wand Petite Original Silicone Texture Covers 按摩頭配件 紫色,,,,LW-019,4890808222546,268.0,0.0,,0.0,0.0,0.0,0.0,0.0,55.0,3,0,0,0,0,3,165.0
LeWand Original Silicone Texture Covers 按摩頭配件 灰黑色,,,,LW-018,4890808222539,268.0,0.0,,0.0,0.0,0.0,0.0,0.0,55.0,2,0,0,0,0,2,110.0
Le Wand 插電式震動AV棒 奶油色,,,,LW-020 CRM,4890808227732,1388.0,0.0,,0.0,0.0,0.0,0.0,0.0,435.0,2,0,0,1,0,3,1305.0
Le Wand 插電式震動AV棒 天藍色,,,,LW-020 SKY,4890808227725,1388.0,0.0,,0.0,0.0,0.0,0.0,0.0,435.0,3,0,0,0,0,3,1305.0
Le Wand Petite 充電式小型震動AV棒 玫瑰金,,,,LW-007 RG,4890808209752,1188.0,0.0,,0.0,0.0,0.0,0.0,0.0,435.0,0,0,0,1,0,1,435.0
Lora DiCarlo Osé 2 機械式雙頭陰蒂吸啜震動器,,,,SA06512,850012598176,2496.0,0.0,,2449.0,2299.0,2199.0,2099.0,,1248.0,1,0,0,0,0,1,1248.0
LELO F1S V2A 增強版研發者APP 聲波電動飛機杯,顏色: 藍色,,,WD0000640,7350075028342,1788.0,1748.0,,1688.0,0.0,0.0,0.0,0.0,709.81,7,1,0,1,1,10,7098.1
LELO F1S V2A 增強版研發者APP 聲波電動飛機杯,顏色: 紅色,,,WD0000639,7350075028335,1788.0,1748.0,,1688.0,0.0,0.0,0.0,0.0,709.81,7,1,0,1,1,10,7098.1
Tamatoys 囂張的親戚女高生纏綿淫穴 飛機杯,,,,M8498,4589717865875,398.0,0.0,,0.0,0.0,0.0,0.0,0.0,163.7,2,1,0,1,0,4,654.8
Tamatoys 高中女神乘坐痴漢列車 飛機杯,,,,M8628,4589717866483,328.0,0.0,,0.0,0.0,0.0,0.0,0.0,141.75,3,1,0,0,0,4,567.0
Tamatoys JK醬的愛液香氣 私密噴霧 10ml,,,,L4787,4589717866513,188.0,0.0,,0.0,0.0,0.0,0.0,0.0,76.25,0,0,0,0,0,0,0.0
Honey Powder 蜂蜜成份浸浴粉末 菠蘿味 1包裝,,,,L3790,4571227061151,60.0,0.0,,0.0,0.0,0.0,0.0,0.0,33.0,0,0,0,0,0,0,0.0
Le Wand Petite 充電式小型震動AV棒 紫色,,,,LW-007 VT,4890808209769,1188.0,0.0,,0.0,0.0,0.0,0.0,0.0,435.0,0,0,0,0,0,0,0.0
Le Wand Bullet 無線子彈型震蛋短版 黑色,,,,LW-012 BLK,4890808221822,689.0,0.0,,0.0,0.0,0.0,0.0,0.0,255.0,2,1,0,0,0,3,765.0
Le Wand Bullet 無線子彈型震蛋短版 玫瑰金,,,,LW-012 RG,4890808221815,689.0,0.0,,0.0,0.0,0.0,0.0,0.0,255.0,2,1,0,0,0,3,765.0
Le Wand Grand Bullet 無線子彈型震蛋長版 玫瑰金,,,,LW-013 RG,4890808221853,828.0,0.0,,0.0,0.0,0.0,0.0,0.0,290.0,0,1,0,0,0,1,290.0
Pontus 柏德士 珪藻土吸濕筆,,,,3193,4897098720875,77.5,0.0,,0.0,0.0,0.0,0.0,0.0,23.75,4,0,0,1,0,5,118.75
Pontus 柏德士 珪藻土吸濕棒,,,,3192,4897098720868,77.5,0.0,,0.0,0.0,0.0,0.0,0.0,23.75,46,1,0,2,0,49,1163.75
Le Wand Baton 便攜型震動棒 粉紅色,,,,LW-015 RG,4890808221938,828.0,0.0,,0.0,0.0,0.0,0.0,0.0,290.0,1,0,0,0,0,1,290.0
Le Wand Deux 充電式雙摩打震動器 玫瑰金色,,,,LW-014 RG,4890808221891,988.0,0.0,,0.0,0.0,0.0,0.0,0.0,346.0,0,0,0,0,0,0,0.0
Le Wand Point 貼身型震蛋 玫瑰金,,,,LW-016 RG,4890808221976,988.0,0.0,,0.0,0.0,0.0,0.0,0.0,346.0,1,1,0,0,0,2,692.0
B-Vibe 環紋震動後庭塞 綠色,,,,BV-022 GRN,4890808227671,788.0,488.0,,0.0,0.0,0.0,0.0,0.0,220.0,2,0,0,0,0,2,440.0
B-Vibe 震動螺旋紋後庭塞 橙色,,,,BV-021 ORG,4890808227664,728.0,488.0,,0.0,0.0,0.0,0.0,0.0,220.0,1,0,0,0,0,1,220.0
The Rabbit Company The G-Spot Rabbit G點按摩棒 (紫色/桃紅色),顏色: 紫色,,,TRC-002 PUR,4890808166925,1298.0,0.0,,0.0,0.0,0.0,0.0,0.0,475.0,0,0,0,0,0,0,0.0
The Rabbit Company The G-Spot Rabbit G點按摩棒 (紫色/桃紅色),顏色: 桃紅色,,,TRC-002 HP,4890808166918,1298.0,0.0,,0.0,0.0,0.0,0.0,0.0,475.0,0,0,0,0,0,0,0.0
The Rabbit Company Come Hither Rabbit G點按摩棒 (紫色/天藍色/桃紅色),顏色: 紫色,,,TRC-006 PUR,4890808177389,1488.0,0.0,,1428.0,0.0,0.0,0.0,0.0,565.0,6,0,0,0,0,6,3390.0
The Rabbit Company Come Hither Rabbit G點按摩棒 (紫色/天藍色/桃紅色),顏色: 天藍色,,,TRC-006 PUR,4890808177372,1488.0,0.0,,1428.0,0.0,0.0,0.0,0.0,565.0,3,0,0,0,0,3,1695.0
The Rabbit Company Come Hither Rabbit G點按摩棒 (紫色/天藍色/桃紅色),顏色: 桃紅色,,,TRC-006 PUR,4890808177365,1488.0,0.0,,1428.0,0.0,0.0,0.0,0.0,565.0,0,0,0,0,0,0,0.0
ZALO Queen G點波動震動棒,顏色: 暗紅色,,,WD0002077,0600231887038,1088.0,,,,,,,,494.0,0,1,0,0,0,1,494.0
ZALO Queen G點波動震動棒,顏色: 寶石綠,,,WD0002076,0600231887045,1088.0,,,,,,,,494.0,2,1,0,0,0,3,1482.0
Obsessive Catia 吊襪帶和丁字褲 黑色,顏色: S/M,,,E29925,5901688202029,175.0,0.0,,0.0,0.0,0.0,0.0,0.0,79.28,1,0,0,0,0,1,79.28
Obsessive Catia 吊襪帶和丁字褲 黑色,顏色: L/XL,,,E30329,5901688202036,175.0,0.0,,0.0,0.0,0.0,0.0,0.0,79.28,2,0,0,0,0,2,158.56
Obsessive Wonderia Teddy 連身內衣 黑色 S/M,,,,E30366,5901688212561,258.0,0.0,,0.0,0.0,0.0,0.0,0.0,79.8,0,0,0,0,0,0,0.0
ZALO Queen Set G點+吸啜震動兩用棒,顏色: 暗紅色,,,Wine Red,0600231887069,1199.0,,,,,,,,539.0,2,0,0,0,0,2,1078.0
ZALO Queen Set G點+吸啜震動兩用棒,顏色: 寶石綠,,,Jewel Green Set,0600231887076,1199.0,,,,,,,,539.0,2,0,0,0,0,2,1078.0
Obsessive 831-THC-1 開檔丁字褲 S/M,,,,E29913,5901688217016,125.0,0.0,,0.0,0.0,0.0,0.0,0.0,37.05,0,0,0,0,0,0,0.0
Obsessive 810-SEG-2 3件套裝 白色,尺寸: S/M,,,E29365,5901688213858,518.0,399.0,,0.0,0.0,0.0,0.0,0.0,160.55,2,0,0,0,0,2,321.1
Obsessive 810-SEG-2 3件套裝 白色,尺寸: L/XL,,,E29366,5901688213865,518.0,399.0,,0.0,0.0,0.0,0.0,0.0,160.55,4,0,0,0,0,4,642.2
Obsessive 810-COR-1 緊身衣和丁字褲 黑色 S/M,,,,E29342,5901688213957,378.0,0.0,,0.0,0.0,0.0,0.0,0.0,170.05,2,0,0,0,0,2,340.1
ZALO Courage 記憶式加溫震動棒,顏色: 粉色,,,Fairy Pink,600231886949,658.0,598.0,,,,,,,269.0,0,0,0,0,0,0,0.0
ZALO Courage 記憶式加溫震動棒,顏色: 紫色,,,Fantasy Violet,600231996956,658.0,598.0,,,,,,,269.0,1,1,0,0,0,2,538.0
ZALO Desire 熱感自動抽插按摩棒,顏色: 粉色,,,Fairy Pink,600231886987,988.0,898.0,,,,,,,404.0,3,1,0,0,0,4,1616.0
ZALO Desire 熱感自動抽插按摩棒,顏色: 紫色,,,Fantasy Violet,600231886994,988.0,898.0,,,,,,,404.0,2,1,0,0,0,3,1212.0
Baci 性感秘書套裝 S/M,,,,E25215,4890808122891,360.0,0.0,,0.0,0.0,0.0,0.0,0.0,153.0,3,0,0,0,0,3,459.0
Fifty Shades of Grey 口塞球,,,,E31195,5060462639649,338.0,299.0,,0.0,0.0,0.0,0.0,0.0,147.25,1,1,0,1,0,3,441.75
ZALO Baby Heart Lolita系列 心形私密調情按摩器,顏色: 草莓粉,,,Strawberry Pink / dis,0600231886734,838.0,699.0,,,,,,,399.0,1,1,0,0,0,2,798.0
ZALO Baby Heart Lolita系列 心形私密調情按摩器,顏色: 藍莓紫,,,Berry Violet/ dis,0600231886758,838.0,699.0,,,,,,,399.0,3,1,0,0,0,4,1596.0
BodyGliss 矽性按摩油 草莓香檳味 150ml,,,,E32077,6013902433481,188.0,0.0,,0.0,0.0,0.0,0.0,0.0,70.49,0,0,0,0,0,0,0.0
Noir: Flinch Crop 銀黑皮鞭,,,,BL-89405,819835024835,259.0,0.0,,0.0,0.0,0.0,0.0,0.0,116.0,3,1,0,0,0,4,464.0
Noir: 可調較式毛毛乳頭夾,,,,NO835GC66,819835024781,178.0,0.0,,0.0,0.0,0.0,0.0,0.0,80.0,0,1,0,0,0,1,80.0
Noir 絲質蒙眼罩,,,,BL-89005,819835024705,158.0,0.0,,0.0,0.0,0.0,0.0,0.0,71.0,1,0,0,0,0,1,71.0
System Jo All-in-One 溫感按摩連矽性潤滑劑,容量: 30ml,,,E25075,796494101483,148.0,,,,,,,,25.56,14,0,0,0,0,14,357.84
System Jo All-in-One 溫感按摩連矽性潤滑劑,容量: 120ml,,,E25071,796494400623,280.0,,,,,,,,101.0,4,0,0,0,0,4,404.0
